ZipCode,City,State,County,CityAliasAbbreviation,CityAliasName,CityMixedCase,CityAliasMixedCase
46239,INDIANAPOLIS,IN,MARION,,WANAMAKER,Indianapolis,Wanamaker
46239,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46240,INDIANAPOLIS,IN,MARION,WILLIAMS CRK,WILLIAMS CREEK,Indianapolis,Williams Creek
46240,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46240,INDIANAPOLIS,IN,MARION,,NORA,Indianapolis,Nora
46240,INDIANAPOLIS,IN,MARION,,WILLIAMS CRK,Indianapolis,Williams Crk
46241,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46241,INDIANAPOLIS,IN,MARION,,PARK FLETCHER,Indianapolis,Park Fletcher
46241,INDIANAPOLIS,IN,MARION,,MAYWOOD,Indianapolis,Maywood
46241,INDIANAPOLIS,IN,MARION,,DREXEL GDNS,Indianapolis,Drexel Gdns
46241,INDIANAPOLIS,IN,MARION,,MARS HILL,Indianapolis,Mars Hill
46241,INDIANAPOLIS,IN,MARION,,DREXEL GARDENS,Indianapolis,Drexel Gardens
46242,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46244,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46247,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46247,INDIANAPOLIS,IN,MARION,,SOUTHPORT,Indianapolis,Southport
46249,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46249,INDIANAPOLIS,IN,MARION,,ARMY FINANCE CTR,Indianapolis,Army Finance Ctr
46249,INDIANAPOLIS,IN,MARION,,ARMY FINANCE CENTER,Indianapolis,Army Finance Center
46250,INDIANAPOLIS,IN,MARION,,CASTLETON,Indianapolis,Castleton
46250,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46251,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46253,INDIANAPOLIS,IN,MARION,,EAGLE CREEK,Indianapolis,Eagle Creek
46253,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46254,INDIANAPOLIS,IN,MARION,,EAGLE CREEK,Indianapolis,Eagle Creek
46254,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46255,INDIANAPOLIS,IN,MARION,,MERCHANTS BANK,Indianapolis,Merchants Bank
46255,INDIANAPOLIS,IN,MARION,,PNC BANK,Indianapolis,Pnc Bank
46255,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46256,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46256,INDIANAPOLIS,IN,MARION,,CASTLETON,Indianapolis,Castleton
46259,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46259,INDIANAPOLIS,IN,MARION,,ACTON,Indianapolis,Acton
46260,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46260,INDIANAPOLIS,IN,MARION,,MERIDIAN HLS,Indianapolis,Meridian Hls
46260,INDIANAPOLIS,IN,MARION,,NORA,Indianapolis,Nora
46260,INDIANAPOLIS,IN,MARION,MERIDIAN HLS,MERIDIAN HILLS,Indianapolis,Meridian Hills
46262,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46262,INDIANAPOLIS,IN,MARION,,HUNTINGTON BANK,Indianapolis,Huntington Bank
46266,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46266,INDIANAPOLIS,IN,MARION,,CHASE BANK,Indianapolis,Chase Bank
46268,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46268,INDIANAPOLIS,IN,MARION,,NEW AUGUSTA,Indianapolis,New Augusta
46274,INDIANAPOLIS,IN,MARION,,TIME LIFE INC,Indianapolis,Time Life Inc
46274,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46275,INDIANAPOLIS,IN,MARION,,TIME LIFE INC,Indianapolis,Time Life Inc
46275,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46277,INDIANAPOLIS,IN,MARION,,CHASE BANK,Indianapolis,Chase Bank
46277,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46278,INDIANAPOLIS,IN,MARION,,NEW AUGUSTA,Indianapolis,New Augusta
46278,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46278,INDIANAPOLIS,IN,MARION,,TRADERS POINT,Indianapolis,Traders Point
46280,INDIANAPOLIS,IN,HAMILTON,,INDIANAPOLIS,Indianapolis,Indianapolis
46280,INDIANAPOLIS,IN,HAMILTON,,NORA,Indianapolis,Nora
46282,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46283,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46283,INDIANAPOLIS,IN,MARION,,BRYLANE,Indianapolis,Brylane
46285,INDIANAPOLIS,IN,MARION,,ELI LILLY CO,Indianapolis,Eli Lilly Co
46285,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46290,INDIANAPOLIS,IN,HAMILTON,,NORA,Indianapolis,Nora
46290,INDIANAPOLIS,IN,HAMILTON,,INDIANAPOLIS,Indianapolis,Indianapolis
46291,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46291,INDIANAPOLIS,IN,MARION,,RCA MFG CO,Indianapolis,Rca Mfg Co
46291,INDIANAPOLIS,IN,MARION,,B M G,B M G,B M G
46295,INDIANAPOLIS,IN,MARION,,USPS SCANNER REPAIR,Indianapolis,Usps Scanner Repair
46295,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46296,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46296,INDIANAPOLIS,IN,MARION,,USPS SYMBOL REPAIR,Indianapolis,Usps Symbol Repair
46298,INDIANAPOLIS,IN,MARION,,INDIANAPOLIS,Indianapolis,Indianapolis
46298,INDIANAPOLIS,IN,MARION,,GREATER INDIANA DISTRICT,Indianapolis,Greater Indiana District
46301,BEVERLY SHORES,IN,PORTER,BEVERLY SHRS,BEVERLY SHORES,Beverly Shores,Beverly Shores
46301,BEVERLY SHORES,IN,PORTER,,BEVERLY SHRS,Beverly Shores,Beverly Shrs
46302,BOONE GROVE,IN,PORTER,,BOONE GROVE,Boone Grove,Boone Grove
46303,CEDAR LAKE,IN,LAKE,,CEDAR LAKE,Cedar Lake,Cedar Lake
46304,CHESTERTON,IN,PORTER,,DUNE ACRES,Chesterton,Dune Acres
46304,CHESTERTON,IN,PORTER,,CHESTERTON,Chesterton,Chesterton
46304,CHESTERTON,IN,PORTER,,BURNS HARBOR,Chesterton,Burns Harbor
46304,CHESTERTON,IN,PORTER,,PORTER,Chesterton,Porter
46307,CROWN POINT,IN,LAKE,,PALMER,Crown Point,Palmer
46307,CROWN POINT,IN,LAKE,,CROWN POINT,Crown Point,Crown Point
46307,CROWN POINT,IN,LAKE,,LAKES OF FOUR SEASONS,Crown Point,Lakes Of Four Seasons
46308,CROWN POINT,IN,LAKE,,CROWN POINT,Crown Point,Crown Point
46310,DEMOTTE,IN,JASPER,,DEMOTTE,Demotte,Demotte
46310,DEMOTTE,IN,JASPER,,KERSEY,Demotte,Kersey
46311,DYER,IN,LAKE,,DYER,Dyer,Dyer
46312,EAST CHICAGO,IN,LAKE,,EAST CHICAGO,East Chicago,East Chicago
46319,GRIFFITH,IN,LAKE,,NEW ELLIOTT,Griffith,New Elliott
46319,GRIFFITH,IN,LAKE,,GRIFFITH,Griffith,Griffith
46320,HAMMOND,IN,LAKE,,HAMMOND,Hammond,Hammond
46321,MUNSTER,IN,LAKE,,MUNSTER,Munster,Munster
46321,MUNSTER,IN,LAKE,,HAMMOND,Munster,Hammond
46322,HIGHLAND,IN,LAKE,,HAMMOND,Highland,Hammond
46322,HIGHLAND,IN,LAKE,,HIGHLAND,Highland,Highland
46323,HAMMOND,IN,LAKE,,HESSVILLE,Hammond,Hessville
46323,HAMMOND,IN,LAKE,,HAMMOND,Hammond,Hammond
46324,HAMMOND,IN,LAKE,,SOUTH CALUMET AVENUE,Hammond,South Calumet Avenue
46324,HAMMOND,IN,LAKE,,HAMMOND,Hammond,Hammond
46325,HAMMOND,IN,LAKE,,HAMMOND,Hammond,Hammond
46327,HAMMOND,IN,LAKE,,HAMMOND,Hammond,Hammond
46340,HANNA,IN,LA PORTE,,HANNA,Hanna,Hanna
46341,HEBRON,IN,PORTER,,HEBRON,Hebron,Hebron
46342,HOBART,IN,LAKE,,NEW CHICAGO,Hobart,New Chicago
46342,HOBART,IN,LAKE,,HOBART,Hobart,Hobart
46345,KINGSBURY,IN,LA PORTE,,KINGSBURY,Kingsbury,Kingsbury
46346,KINGSFORD HEIGHTS,IN,LA PORTE,,KINGSFORD HTS,Kingsford Heights,Kingsford Hts
46346,KINGSFORD HEIGHTS,IN,LA PORTE,KINGSFORD HTS,KINGSFORD HEIGHTS,Kingsford Heights,Kingsford Heights
46347,KOUTS,IN,PORTER,,KOUTS,Kouts,Kouts
46348,LA CROSSE,IN,LA PORTE,,LA CROSSE,La Crosse,La Crosse
46349,LAKE VILLAGE,IN,NEWTON,,LAKE VILLAGE,Lake Village,Lake Village
46350,LA PORTE,IN,LA PORTE,,LA PORTE,La Porte,La Porte
46350,LA PORTE,IN,LA PORTE,,LAPORTE,La Porte,Laporte
46352,LA PORTE,IN,LA PORTE,,LA PORTE,La Porte,La Porte
46355,LEROY,IN,LAKE,,LEROY,Leroy,Leroy
46356,LOWELL,IN,LAKE,,LAKE DALECARLIA,Lowell,Lake Dalecarlia
46356,LOWELL,IN,LAKE,,NORTH HAYDEN,Lowell,North Hayden
46356,LOWELL,IN,LAKE,,BELSHAW,Lowell,Belshaw
46356,LOWELL,IN,LAKE,,CRESTON,Lowell,Creston
46356,LOWELL,IN,LAKE,,LOWELL,Lowell,Lowell
46360,MICHIGAN CITY,IN,LA PORTE,,LONG BEACH,Michigan City,Long Beach
46360,MICHIGAN CITY,IN,LA PORTE,MICHIANA SHRS,MICHIANA SHORES,Michigan City,Michiana Shores
46360,MICHIGAN CITY,IN,LA PORTE,,POTAWATAMI PK,Michigan City,Potawatami Pk
46360,MICHIGAN CITY,IN,LA PORTE,POTAWATAMI PK,POTTAWATTAMIE PARK,Michigan City,Pottawattamie Park
46360,MICHIGAN CITY,IN,LA PORTE,,MICHIGAN CITY,Michigan City,Michigan City
46360,MICHIGAN CITY,IN,LA PORTE,,TRAIL CREEK,Michigan City,Trail Creek
46360,MICHIGAN CITY,IN,LA PORTE,,MICHIANA SHRS,Michigan City,Michiana Shrs
46360,MICHIGAN CITY,IN,LA PORTE,,PINES,Michigan City,Pines
46360,MICHIGAN CITY,IN,LA PORTE,,TOWN OF PINES,Michigan City,Town Of Pines
46360,MICHIGAN CITY,IN,LA PORTE,,MICH CITY,Michigan City,Mich City
46361,MICHIGAN CITY,IN,LA PORTE,,MICHIGAN CITY,Michigan City,Michigan City
46365,MILL CREEK,IN,LA PORTE,,MILL CREEK,Mill Creek,Mill Creek
46366,NORTH JUDSON,IN,STARKE,,NORTH JUDSON,North Judson,North Judson
46368,PORTAGE,IN,PORTER,,OGDEN DUNES,Portage,Ogden Dunes
46368,PORTAGE,IN,PORTER,,PORTAGE,Portage,Portage
46371,ROLLING PRAIRIE,IN,LA PORTE,,ROLLING PR,Rolling Prairie,Rolling Pr
46371,ROLLING PRAIRIE,IN,LA PORTE,ROLLING PR,ROLLING PRAIRIE,Rolling Prairie,Rolling Prairie
46372,ROSELAWN,IN,NEWTON,,ROSELAWN,Roselawn,Roselawn
46373,SAINT JOHN,IN,LAKE,,ST JOHN,Saint John,St John
46373,SAINT JOHN,IN,LAKE,,DYER,Saint John,Dyer
46373,SAINT JOHN,IN,LAKE,,SAINT JOHN,Saint John,Saint John
46374,SAN PIERRE,IN,STARKE,,SAN PIERRE,San Pierre,San Pierre
46375,SCHERERVILLE,IN,LAKE,,SCHERERVILLE,Schererville,Schererville
46376,SCHNEIDER,IN,LAKE,,SCHNEIDER,Schneider,Schneider
46377,SHELBY,IN,LAKE,,SHELBY,Shelby,Shelby
46379,SUMAVA RESORTS,IN,NEWTON,,SUMAVA RSTS,Sumava Resorts,Sumava Rsts
46379,SUMAVA RESORTS,IN,NEWTON,SUMAVA RSTS,SUMAVA RESORTS,Sumava Resorts,Sumava Resorts
46380,TEFFT,IN,JASPER,,WHEATFIELD,Tefft,Wheatfield
46380,TEFFT,IN,JASPER,,TEFFT,Tefft,Tefft
46381,THAYER,IN,NEWTON,,THAYER,Thayer,Thayer
46382,UNION MILLS,IN,LA PORTE,,WELLSBORO,Union Mills,Wellsboro
46382,UNION MILLS,IN,LA PORTE,,UNION MILLS,Union Mills,Union Mills
46383,VALPARAISO,IN,PORTER,,VALPARAISO,Valparaiso,Valparaiso
46383,VALPARAISO,IN,PORTER,,VALPO,Valparaiso,Valpo
46384,VALPARAISO,IN,PORTER,,VALPO,Valparaiso,Valpo
46384,VALPARAISO,IN,PORTER,,VALPARAISO,Valparaiso,Valparaiso
46385,VALPARAISO,IN,PORTER,,VALPARAISO,Valparaiso,Valparaiso
46385,VALPARAISO,IN,PORTER,,VALPO,Valparaiso,Valpo
46390,WANATAH,IN,LA PORTE,,THOMASTON,Wanatah,Thomaston
46390,WANATAH,IN,LA PORTE,,SOUTH WANATAH,Wanatah,South Wanatah
46390,WANATAH,IN,LA PORTE,,WANATAH,Wanatah,Wanatah
46390,WANATAH,IN,LA PORTE,,HASKELLS,Wanatah,Haskells
46391,WESTVILLE,IN,LA PORTE,,OTIS,Westville,Otis
46391,WESTVILLE,IN,LA PORTE,,WESTVILLE,Westville,Westville
46392,WHEATFIELD,IN,JASPER,,WHEATFIELD,Wheatfield,Wheatfield
46393,WHEELER,IN,PORTER,,WHEELER,Wheeler,Wheeler
46394,WHITING,IN,LAKE,,WHITING,Whiting,Whiting
46394,WHITING,IN,LAKE,,ROBERTSDALE,Whiting,Robertsdale
46401,GARY,IN,LAKE,,GARY,Gary,Gary
46402,GARY,IN,LAKE,,GARY,Gary,Gary
46403,GARY,IN,LAKE,,GARY,Gary,Gary
46404,GARY,IN,LAKE,,GARY,Gary,Gary
46405,LAKE STATION,IN,LAKE,,GARY,Lake Station,Gary
46405,LAKE STATION,IN,LAKE,,LAKE STATION,Lake Station,Lake Station
46406,GARY,IN,LAKE,,BRUNSWICK,Gary,Brunswick
46406,GARY,IN,LAKE,,GARY,Gary,Gary
46407,GARY,IN,LAKE,,GARY,Gary,Gary
46408,GARY,IN,LAKE,,GARY,Gary,Gary
46409,GARY,IN,LAKE,,GARY,Gary,Gary
46410,MERRILLVILLE,IN,LAKE,,GARY,Merrillville,Gary
46410,MERRILLVILLE,IN,LAKE,,MERRILLVILLE,Merrillville,Merrillville
46411,MERRILLVILLE,IN,LAKE,,GARY,Merrillville,Gary
46411,MERRILLVILLE,IN,LAKE,,MERRILLVILLE,Merrillville,Merrillville
46501,ARGOS,IN,MARSHALL,,ARGOS,Argos,Argos
46502,ATWOOD,IN,KOSCIUSKO,,ATWOOD,Atwood,Atwood
46504,BOURBON,IN,MARSHALL,,BOURBON,Bourbon,Bourbon
46506,BREMEN,IN,MARSHALL,,BREMEN,Bremen,Bremen
46507,BRISTOL,IN,ELKHART,,BRISTOL,Bristol,Bristol
46508,BURKET,IN,KOSCIUSKO,,BURKET,Burket,Burket
46510,CLAYPOOL,IN,KOSCIUSKO,,CLAYPOOL,Claypool,Claypool
46511,CULVER,IN,MARSHALL,,CLVR MIL ACAD,Culver,Clvr Mil Acad
46511,CULVER,IN,MARSHALL,,CULVER,Culver,Culver
46511,CULVER,IN,MARSHALL,,BURR OAK,Culver,Burr Oak
46513,DONALDSON,IN,MARSHALL,,DONALDSON,Donaldson,Donaldson
46514,ELKHART,IN,ELKHART,,ELKHART,Elkhart,Elkhart
46515,ELKHART,IN,ELKHART,,ELKHART,Elkhart,Elkhart
46516,ELKHART,IN,ELKHART,,ELKHART,Elkhart,Elkhart
46517,ELKHART,IN,ELKHART,,DUNLAP,Elkhart,Dunlap
46517,ELKHART,IN,ELKHART,,ELKHART,Elkhart,Elkhart
46517,ELKHART,IN,ELKHART,,CONCORD,Elkhart,Concord
46524,ETNA GREEN,IN,KOSCIUSKO,,ETNA GREEN,Etna Green,Etna Green
46526,GOSHEN,IN,ELKHART,,GOSHEN,Goshen,Goshen
46526,GOSHEN,IN,ELKHART,,FORAKER,Goshen,Foraker
46527,GOSHEN,IN,ELKHART,,GOSHEN,Goshen,Goshen
46528,GOSHEN,IN,ELKHART,,GOSHEN,Goshen,Goshen
46530,GRANGER,IN,ST JOSEPH,,GRANGER,Granger,Granger
46531,GROVERTOWN,IN,STARKE,,GROVERTOWN,Grovertown,Grovertown
46532,HAMLET,IN,STARKE,,HAMLET,Hamlet,Hamlet
46534,KNOX,IN,STARKE,,TOTO,Knox,Toto
46534,KNOX,IN,STARKE,,BASS LAKE,Knox,Bass Lake
46534,KNOX,IN,STARKE,,OBER,Knox,Ober
46534,KNOX,IN,STARKE,,KNOX,Knox,Knox
46536,LAKEVILLE,IN,ST JOSEPH,,LAKEVILLE,Lakeville,Lakeville
46537,LAPAZ,IN,MARSHALL,,LA PAZ,Lapaz,La Paz
46537,LAPAZ,IN,MARSHALL,,LAPAZ,Lapaz,Lapaz
46538,LEESBURG,IN,KOSCIUSKO,,LEESBURG,Leesburg,Leesburg
46539,MENTONE,IN,KOSCIUSKO,,MENTONE,Mentone,Mentone
46540,MIDDLEBURY,IN,ELKHART,,MIDDLEBURY,Middlebury,Middlebury
46542,MILFORD,IN,KOSCIUSKO,,MILFORD,Milford,Milford
46543,MILLERSBURG,IN,ELKHART,,MILLERSBURG,Millersburg,Millersburg
46544,MISHAWAKA,IN,ST JOSEPH,,MISHAWAKA,Mishawaka,Mishawaka
46545,MISHAWAKA,IN,ST JOSEPH,,MISHAWAKA,Mishawaka,Mishawaka
46546,MISHAWAKA,IN,ST JOSEPH,,MISHAWAKA,Mishawaka,Mishawaka
46550,NAPPANEE,IN,ELKHART,,NAPPANEE,Nappanee,Nappanee
46552,NEW CARLISLE,IN,ST JOSEPH,,NEW CARLISLE,New Carlisle,New Carlisle
46552,NEW CARLISLE,IN,ST JOSEPH,,HUDSON LAKE,New Carlisle,Hudson Lake
46553,NEW PARIS,IN,ELKHART,,NEW PARIS,New Paris,New Paris
46554,NORTH LIBERTY,IN,ST JOSEPH,,NORTH LIBERTY,North Liberty,North Liberty
46555,NORTH WEBSTER,IN,KOSCIUSKO,,NORTH WEBSTER,North Webster,North Webster
46556,NOTRE DAME,IN,ST JOSEPH,,NOTRE DAME,Notre Dame,Notre Dame
46556,NOTRE DAME,IN,ST JOSEPH,,ST MARYS,Notre Dame,St Marys
46561,OSCEOLA,IN,ST JOSEPH,,OSCEOLA,Osceola,Osceola
46562,PIERCETON,IN,KOSCIUSKO,,PIERCETON,Pierceton,Pierceton
46562,PIERCETON,IN,KOSCIUSKO,,SIDNEY,Pierceton,Sidney
46563,PLYMOUTH,IN,MARSHALL,,PLYMOUTH,Plymouth,Plymouth
46563,PLYMOUTH,IN,MARSHALL,,INWOOD,Plymouth,Inwood
46565,SHIPSHEWANA,IN,LAGRANGE,,SHIPSHEWANA,Shipshewana,Shipshewana
46567,SYRACUSE,IN,KOSCIUSKO,,SYRACUSE,Syracuse,Syracuse
46570,TIPPECANOE,IN,MARSHALL,,TIPPECANOE,Tippecanoe,Tippecanoe
46571,TOPEKA,IN,LAGRANGE,,TOPEKA,Topeka,Topeka
46572,TYNER,IN,MARSHALL,,TYNER,Tyner,Tyner
46573,WAKARUSA,IN,ELKHART,,WAKARUSA,Wakarusa,Wakarusa
46574,WALKERTON,IN,ST JOSEPH,,WALKERTON,Walkerton,Walkerton
46580,WARSAW,IN,KOSCIUSKO,,WARSAW,Warsaw,Warsaw
46581,WARSAW,IN,KOSCIUSKO,,WARSAW,Warsaw,Warsaw
46582,WARSAW,IN,KOSCIUSKO,,WARSAW,Warsaw,Warsaw
46590,WINONA LAKE,IN,KOSCIUSKO,,WINONA LAKE,Winona Lake,Winona Lake
46595,WYATT,IN,ST JOSEPH,,WYATT,Wyatt,Wyatt
46601,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46601,SOUTH BEND,IN,ST JOSEPH,,SO BEND,South Bend,So Bend
46601,SOUTH BEND,IN,ST JOSEPH,,S BEND,South Bend,S Bend
46613,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46614,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46615,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46616,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46617,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46619,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46624,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46626,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46626,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND TRIBUNE,South Bend,South Bend Tribune
46628,SOUTH BEND,IN,ST JOSEPH,,LYDICK,South Bend,Lydick
46628,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46634,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46635,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46637,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46637,SOUTH BEND,IN,ST JOSEPH,,ROSELAND,South Bend,Roseland
46660,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46680,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46699,SOUTH BEND,IN,ST JOSEPH,,SO BEND,South Bend,So Bend
46699,SOUTH BEND,IN,ST JOSEPH,,SOUTH BEND,South Bend,South Bend
46699,SOUTH BEND,IN,ST JOSEPH,,S BEND,South Bend,S Bend
46699,SOUTH BEND,IN,ST JOSEPH,,BUSINESS REPLY,South Bend,Business Reply
46701,ALBION,IN,NOBLE,,ALBION,Albion,Albion
46701,ALBION,IN,NOBLE,,BAKERTOWN,Albion,Bakertown
46701,ALBION,IN,NOBLE,,MERRIAM,Albion,Merriam
46701,ALBION,IN,NOBLE,,SKINNER LAKE,Albion,Skinner Lake
46701,ALBION,IN,NOBLE,,UPPER LONG LAKE,Albion,Upper Long Lake
46701,ALBION,IN,NOBLE,,BEAR LAKE,Albion,Bear Lake
46701,ALBION,IN,NOBLE,,BURR OAK,Albion,Burr Oak
46701,ALBION,IN,NOBLE,,GREEN CENTER,Albion,Green Center
46701,ALBION,IN,NOBLE,,HIGH LAKE,Albion,High Lake
46702,ANDREWS,IN,HUNTINGTON,,ANDREWS,Andrews,Andrews
46703,ANGOLA,IN,STEUBEN,,ANGOLA,Angola,Angola
46703,ANGOLA,IN,STEUBEN,,CROOKED LAKE,Angola,Crooked Lake
46703,ANGOLA,IN,STEUBEN,,SCOTT,Angola,Scott
46703,ANGOLA,IN,STEUBEN,,FLINT,Angola,Flint
46703,ANGOLA,IN,STEUBEN,,GLEN EDEN,Angola,Glen Eden
46703,ANGOLA,IN,STEUBEN,,YORK,Angola,York
46703,ANGOLA,IN,STEUBEN,,BERLIEN,Angola,Berlien
46703,ANGOLA,IN,STEUBEN,,NEVADA MILLS,Angola,Nevada Mills
46703,ANGOLA,IN,STEUBEN,,FOX LAKE,Angola,Fox Lake
46703,ANGOLA,IN,STEUBEN,,LAKE JAMES,Angola,Lake James
46703,ANGOLA,IN,STEUBEN,,METZ,Angola,Metz
46704,ARCOLA,IN,ALLEN,,ARCOLA,Arcola,Arcola
46705,ASHLEY,IN,DE KALB,,STEUBEN,Ashley,Steuben
46705,ASHLEY,IN,DE KALB,,ASHLEY,Ashley,Ashley
46705,ASHLEY,IN,DE KALB,,STEUBENVILLE,Ashley,Steubenville
46706,AUBURN,IN,DE KALB,,NORLAND PARK,Auburn,Norland Park
46706,AUBURN,IN,DE KALB,,AUBURN JUNCTION,Auburn,Auburn Junction
46706,AUBURN,IN,DE KALB,,AUBURN,Auburn,Auburn
46710,AVILLA,IN,NOBLE,,AVILLA,Avilla,Avilla
46711,BERNE,IN,ADAMS,,LINN GROVE,Berne,Linn Grove
46711,BERNE,IN,ADAMS,,BERNE,Berne,Berne
46713,BIPPUS,IN,HUNTINGTON,,BIPPUS,Bippus,Bippus
46714,BLUFFTON,IN,WELLS,,VILLA NORTH,Bluffton,Villa North
46714,BLUFFTON,IN,WELLS,,MURRAY,Bluffton,Murray
46714,BLUFFTON,IN,WELLS,,NORTH OAKS,Bluffton,North Oaks
46714,BLUFFTON,IN,WELLS,,VERA CRUZ,Bluffton,Vera Cruz
46714,BLUFFTON,IN,WELLS,,ROCKFORD,Bluffton,Rockford
46714,BLUFFTON,IN,WELLS,,TOLL GATE HEIGHTS,Bluffton,Toll Gate Heights
46714,BLUFFTON,IN,WELLS,,DOMESTIC,Bluffton,Domestic
46714,BLUFFTON,IN,WELLS,,TRAVISVILLE,Bluffton,Travisville
46714,BLUFFTON,IN,WELLS,,BLUFFTON,Bluffton,Bluffton
46714,BLUFFTON,IN,WELLS,,REIFFSBURG,Bluffton,Reiffsburg
46721,BUTLER,IN,DE KALB,,ARTIC,Butler,Artic
46721,BUTLER,IN,DE KALB,,NEWVILLE,Butler,Newville
46721,BUTLER,IN,DE KALB,,MOORE,Butler,Moore
46721,BUTLER,IN,DE KALB,,BUTLER,Butler,Butler
46723,CHURUBUSCO,IN,WHITLEY,,CHURUBUSCO,Churubusco,Churubusco
46723,CHURUBUSCO,IN,WHITLEY,,ARI,Churubusco,Ari
46723,CHURUBUSCO,IN,WHITLEY,,EEL RIVER,Churubusco,Eel River
46723,CHURUBUSCO,IN,WHITLEY,,BLUE LAKE,Churubusco,Blue Lake
46725,COLUMBIA CITY,IN,WHITLEY,,LOON LAKE,Columbia City,Loon Lake
46725,COLUMBIA CITY,IN,WHITLEY,,GOOSE LAKE,Columbia City,Goose Lake
46725,COLUMBIA CITY,IN,WHITLEY,,ETNA,Columbia City,Etna
46725,COLUMBIA CITY,IN,WHITLEY,,LAUD,Columbia City,Laud
46725,COLUMBIA CITY,IN,WHITLEY,,RABER,Columbia City,Raber
46725,COLUMBIA CITY,IN,WHITLEY,,WILSON LAKE,Columbia City,Wilson Lake
46725,COLUMBIA CITY,IN,WHITLEY,,COLLINS,Columbia City,Collins
46725,COLUMBIA CITY,IN,WHITLEY,,LORANE,Columbia City,Lorane
46725,COLUMBIA CITY,IN,WHITLEY,,TRI LAKES,Columbia City,Tri Lakes
46725,COLUMBIA CITY,IN,WHITLEY,,BIG LAKE,Columbia City,Big Lake
46725,COLUMBIA CITY,IN,WHITLEY,,COESSE,Columbia City,Coesse
46725,COLUMBIA CITY,IN,WHITLEY,,ORMAS,Columbia City,Ormas
46725,COLUMBIA CITY,IN,WHITLEY,,PEABODY,Columbia City,Peabody
